2020-01-18 06:45:01,"b'51 years ago, #Jan18 1969: #unitedairlines flight 266 departed from KSFO to Milwaukee, Wisconsin with #Boeing727 .\xe2\x80\xa6 https://t.co/qipKK3uEjM'"
2020-01-18 06:23:22,b'So stuck in Cincinnati and #United #unitedairlines can\xe2\x80\x99t get me to Denver tomorrow so another night in Cincinnati b\xe2\x80\xa6 https://t.co/1xJomfVoXC'
2020-01-18 05:17:50,b'United flight No. 1149 ... waste of money this was. Going on 3 hours ... \n@united #unitedairlines'
2020-01-18 05:14:30,"b'Hey @united, thanks for over an hour on the plane w no headphones and no drinks, even water.  Only 2.5 hours delaye\xe2\x80\xa6 https://t.co/6vIBCNFhCj'"
2020-01-18 04:23:16,"b'#unitedAIRLINES  flight 5098 delayed till the 18th,  texted response from United, delayed do to snow storm in West\xe2\x80\xa6 https://t.co/0n6KhIcTk3'"
2020-01-18 03:27:17,"b'.@united, is flight UA1897 the only flight that made it halfway to final destination for the plane to turnaround to\xe2\x80\xa6 https://t.co/18HfxUXh2d'"
2020-01-18 02:57:35,b'RT @simple_flying: United Airlines Has Big Plans For New York Washington Shuttle https://t.co/U11nfDxocE #CRJ550 #UnitedAirlines #washington'
2020-01-18 01:25:15,b'#UnitedAirlines is the worst. We have been strung along waiting for a pilot for 3 hours. I am never flying united a\xe2\x80\xa6 https://t.co/CbQqeJyyaS'
2020-01-17 23:47:15,"b'#UnitedAirlines another horrible customer service experience with United Airlines in Nashville!! I know, my stupidi\xe2\x80\xa6 https://t.co/pcSbIebFG9'"
2020-01-17 23:32:11,b'@Sifill_LDF @Amtrak What? This is worse than #UnitedAirlines !'
2020-01-17 22:49:39,b'All About Our 9 Hour Flight To #Hawaii on #UnitedAirlines https://t.co/Mjo2Eo4Noj'
2020-01-17 22:01:32,b'United Airlines Has Big Plans For New York Washington Shuttle https://t.co/U11nfDxocE #CRJ550 #UnitedAirlines #washington'
2020-01-17 20:40:21,b'RT @birrlad: Departing @DublinAirport this morning in nice winter sunlight @united Airlines @Boeing B78X N12010 in new colours. \n#avgeek #a\xe2\x80\xa6'
2020-01-17 19:44:47,b'RT @Applesauctin: United serves overpriced hotdogs as the only food option now? Was the cost of my ticket not enough? Shouldn\xe2\x80\x99t I be paid t\xe2\x80\xa6'
2020-01-17 19:43:17,b'United serves overpriced hotdogs as the only food option now? Was the cost of my ticket not enough? Shouldn\xe2\x80\x99t I be\xe2\x80\xa6 https://t.co/p7WH4II0Kt'
2020-01-17 19:37:12,"b'According to #unitedAIRLINES, as I\xe2\x80\x99m on hold with their customer service dept. #PuertoRico is an international flig\xe2\x80\xa6 https://t.co/L9mq4crdOC'"
2020-01-17 19:23:59,b'@united 777 taking the active at IAH. #aviationphotography #aviationlovers #avgeek #aviation #ge90 #generalelectric\xe2\x80\xa6 https://t.co/h9cPTws6jV'
2020-01-17 19:22:26,b'@united taking the active at IAH. #aviationphotography #aviationlovers #avgeek #aviation #ge90 #generalelectric\xe2\x80\xa6 https://t.co/imHjTxyHjk'
2020-01-17 18:16:53,"b""RT @JaspreetTravels: Spotted a familiar face in the Chicago Tribune this morning! \n\nReally grateful for all of the amazing people I've met\xe2\x80\xa6"""
2020-01-17 18:12:26,b'RT @KuzzatAltay: I am a frequent flyer. I don\xe2\x80\x99t trust #Boeing737Max. \n\nI suggest Boeing executives to complete 1000 flights themselves with\xe2\x80\xa6'
2020-01-17 18:10:00,"b'One of United\xe2\x80\x99s 727 in Seattle, Washington- #UnitedAirlines #Boeing #Boeing727 @Boeing @united https://t.co/LcHRtM2Ebn'"
2020-01-17 17:18:23,"b""RT @JaspreetTravels: Spotted a familiar face in the Chicago Tribune this morning! \n\nReally grateful for all of the amazing people I've met\xe2\x80\xa6"""
2020-01-17 17:16:58,"b""RT @JaspreetTravels: Spotted a familiar face in the Chicago Tribune this morning! \n\nReally grateful for all of the amazing people I've met\xe2\x80\xa6"""
2020-01-17 17:16:06,"b""RT @JaspreetTravels: Spotted a familiar face in the Chicago Tribune this morning! \n\nReally grateful for all of the amazing people I've met\xe2\x80\xa6"""
2020-01-17 17:14:10,"b""RT @JaspreetTravels: Spotted a familiar face in the Chicago Tribune this morning! \n\nReally grateful for all of the amazing people I've met\xe2\x80\xa6"""
2020-01-17 17:11:02,"b""Spotted a familiar face in the Chicago Tribune this morning! \n\nReally grateful for all of the amazing people I've m\xe2\x80\xa6 https://t.co/NJTIvMK9a0"""
2020-01-17 15:47:29,b'Couldn\xe2\x80\x99t be more disappointed with @united for taking away @LGAairport to @goingplacesCLE direct flights. You just\xe2\x80\xa6 https://t.co/RHEt6T9rzu'
2020-01-17 15:45:04,"b'""Airbus again becomes the world\xe2\x80\x99s leading aircraft manufacturer"" https://t.co/w3imMxzGKe @NEOMAbs #Airbus #a321xlr\xe2\x80\xa6 https://t.co/QmCTqrtjbw'"
2020-01-17 15:40:52,b'@united Boeing 787-9 Dreamliner on finals into @HeathrowAirport #unitedAIRLINES #boeing #dreamliner #avgeek\xe2\x80\xa6 https://t.co/Xha3HasTR8'
2020-01-17 15:35:48,b'First flight on the new colors. Away we go! #unitedairlines #aviation #aviationphotography #aviationlovers @ Housto\xe2\x80\xa6 https://t.co/EHe7HMLEd9'
2020-01-17 15:21:38,b'@united I\xe2\x80\x99ve been flying with #UnitedAirlines for years. This is a recent and consistent change - for the worse.'
2020-01-17 14:37:24,b'RT @Scottofficial: @aruba and @SunshineCorbitt make for a good breather before @NAMMShow. #hemesphere #Travel #nationalgeographic #unitedAI\xe2\x80\xa6'
2020-01-17 13:49:44,b'I am a frequent flyer. I don\xe2\x80\x99t trust #Boeing737Max. \n\nI suggest Boeing executives to complete 1000 flights themselv\xe2\x80\xa6 https://t.co/T1E9Xx4RvW'
2020-01-17 13:24:11,b'United Airlines Mileage Plus Scores Again in Loyalty https://t.co/NSQhpEmK7T @UAL @united #unitedairlines #rewards\xe2\x80\xa6 https://t.co/4U7gaTWOYT'
2020-01-17 13:01:33,b'#AviationNews #UnitedAirlines United Announces Shuttle Service between Washington and New York\xe2\x80\xa6 https://t.co/h8XVSZTzhB'
2020-01-17 12:32:50,b'Goodbye my lovely friend...#unitedairlines #ORD OR #cdgairport baggage handlers destroyed the wheels on my luggage\xf0\x9f\x98\xaa\xe2\x80\xa6 https://t.co/4AOvagc3AB'
2020-01-17 11:10:17,b'#UnitedAirlines plane forced into emergency landing right after take-off as engine SPITS FIRE\nhttps://t.co/peBogPk0Nj'
2020-01-17 07:03:13,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 06:55:02,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 06:53:15,"b""This Sunday I'm really hoping the niners beat the packers like #UnitedAirlines does its non-diamond platinum passengers"""
2020-01-17 06:35:38,b'RT @RT_com: Flames erupt on #UnitedAirlines plane engine forcing #Flight1871 to land soon after take-off\n\nMORE: https://t.co/s165jLZ89g htt\xe2\x80\xa6'
2020-01-17 05:55:41,b'Beyond excited to see our Rocky Mountain hub (and my former home town \xf0\x9f\x98\x8a) continue to grow!! #beingunited\xe2\x80\xa6 https://t.co/j6HJOjp3he'
